Time(ms),Location(m),Speed(m/s)
133100,10879.4,54.3
133200,10884.8,54.24
133300,10890.3,54.18
133400,10895.7,54.12
133500,10901.1,54.06
133600,10906.5,54
133700,10911.9,53.94
133800,10917.3,53.88
133900,10922.7,53.82
134000,10928,53.76
134100,10933.4,53.7
134200,10938.8,53.64
134300,10944.1,53.58
134400,10949.5,53.52
134500,10954.9,53.46
134600,10960.2,53.4
134700,10965.5,53.34
134800,10970.9,53.28
134900,10976.2,53.22
135000,10981.5,53.16
135100,10986.8,53.1
135200,10992.1,53.04
135300,10997.4,52.98
135400,11002.7,52.92
135500,11008,52.86
135600,11013.3,52.8
135700,11018.6,52.74
135800,11023.8,52.68
135900,11029.1,52.62
136000,11034.4,52.56
136100,11039.6,52.5
136200,11044.9,52.44
136300,11050.1,52.38
136400,11055.3,52.32
136500,11060.6,52.26
136600,11065.8,52.2
136700,11071,52.14
136800,11076.2,52.08
136900,11081.4,52.02
137000,11086.6,51.96
137100,11091.8,51.9
137200,11097,51.84
137300,11102.2,51.78
137400,11107.4,51.72
137500,11112.5,51.66
137600,11117.7,51.6
137700,11122.9,51.54
137800,11128,51.48
137900,11133.1,51.42
138000,11138.3,51.36
138100,11143.4,51.3
138200,11148.5,51.24
138300,11153.7,51.18
138400,11158.8,51.12
138500,11163.9,51.06
138600,11169,51
138700,11174.1,50.94
138800,11179.2,50.88
138900,11184.3,50.82
139000,11189.3,50.76
139100,11194.4,50.7
139200,11199.5,50.64
139300,11204.5,50.58
139400,11209.6,50.52
139500,11214.7,50.46
139600,11219.7,50.4
139700,11224.7,50.34
139800,11229.8,50.28
139900,11234.8,50.22
140000,11239.8,50.16
140100,11244.8,50.1
140200,11249.8,50.04
140300,11254.8,49.98
140400,11259.8,49.92
140500,11264.8,49.86
140600,11269.8,49.8
140700,11274.8,49.86
140800,11279.8,49.92
140900,11284.8,49.98
141000,11289.8,50.04
141100,11294.8,50.1
141200,11299.8,50.04
141300,11304.8,49.98
141400,11309.8,49.92
141500,11314.8,49.86
141600,11319.7,49.8
141700,11324.7,49.74
141800,11329.7,49.68
141900,11334.7,49.62
142000,11339.6,49.56
142100,11344.6,49.5
142200,11349.5,49.44
142300,11354.5,49.38
142400,11359.4,49.32
142500,11364.3,49.26
142600,11369.2,49.2
142700,11374.2,49.14
142800,11379.1,49.08
142900,11384,49.02
143000,11388.9,48.96
143100,11393.8,48.9
143200,11398.7,48.84
143300,11403.5,48.78
143400,11408.4,48.72
143500,11413.3,48.66
143600,11418.1,48.6
143700,11423,48.54
143800,11427.9,48.48
143900,11432.7,48.42
144000,11437.5,48.36
144100,11442.4,48.3
144200,11447.2,48.24
144300,11452,48.18
144400,11456.8,48.12
144500,11461.6,48.06
144600,11466.4,48
144700,11471.2,47.94
144800,11476,47.88
144900,11480.8,47.82
145000,11485.6,47.76
145100,11490.4,47.7
145200,11495.1,47.64
145300,11499.9,47.58
145400,11504.7,47.52
145500,11509.4,47.46
145600,11514.1,47.4
145700,11518.9,47.34
145800,11523.6,47.28
145900,11528.3,47.22
146000,11533.1,47.16
146100,11537.8,47.1
146200,11542.5,47.04
146300,11547.2,46.98
146400,11551.9,46.92
146500,11556.6,46.86
146600,11561.2,46.8
146700,11565.9,46.74
146800,11570.6,46.68
146900,11575.3,46.62
147000,11579.9,46.56
147100,11584.6,46.5
147200,11589.2,46.44
147300,11593.9,46.38
147400,11598.5,46.32
147500,11603.1,46.26
147600,11607.7,46.2
147700,11612.4,46.14
147800,11617,46.08
147900,11621.6,46.02
148000,11626.2,45.96
148100,11630.8,45.9
148200,11635.4,45.84
148300,11639.9,45.78
148400,11644.5,45.72
148500,11649.1,45.66
148600,11653.6,45.6
148700,11658.2,45.54
148800,11662.8,45.48
148900,11667.3,45.42
149000,11671.8,45.36
149100,11676.4,45.3
149200,11680.9,45.24
149300,11685.4,45.18
149400,11689.9,45.12
149500,11694.4,45.06
149600,11698.9,45
149700,11703.4,44.94
149800,11707.9,44.88
149900,11712.4,44.82
150000,11716.9,44.76
150100,11721.4,44.7
150200,11725.8,44.64
150300,11730.3,44.58
150400,11734.8,44.52
150500,11739.2,44.46
150600,11743.6,44.4
150700,11748.1,44.46
150800,11752.5,44.52
150900,11757,44.58
151000,11761.5,44.64
151100,11765.9,44.7
151200,11770.4,44.64
151300,11774.8,44.58
151400,11779.3,44.52
151500,11783.8,44.46
151600,11788.2,44.4
151700,11792.6,44.34
151800,11797.1,44.28
151900,11801.5,44.22
152000,11805.9,44.16
152100,11810.3,44.1
152200,11814.7,44.04
152300,11819.1,43.98
152400,11823.5,43.92
152500,11827.9,43.86
152600,11832.3,43.8
152700,11836.7,43.74
152800,11841,43.68
152900,11845.4,43.62
153000,11849.8,43.56
153100,11854.1,43.5
153200,11858.5,43.44
153300,11862.8,43.38
153400,11867.1,43.32
153500,11871.5,43.26
153600,11875.8,43.2
153700,11880.1,43.14
153800,11884.4,43.08
153900,11888.7,43.02
154000,11893,42.96
154100,11897.3,42.9
154200,11901.6,42.84
154300,11905.9,42.78
154400,11910.2,42.72
154500,11914.4,42.66
154600,11918.7,42.6
154700,11923,42.54
154800,11927.2,42.48
154900,11931.4,42.42
155000,11935.7,42.36
155100,11939.9,42.3
155200,11944.1,42.24
155300,11948.4,42.18
155400,11952.6,42.12
155500,11956.8,42.06
155600,11961,42
155700,11965.2,42.06
155800,11969.4,42.12
155900,11973.6,42.18
156000,11977.8,42.24
156100,11982.1,42.3
156200,11986.3,42.24
156300,11990.5,42.18
156400,11994.7,42.12
156500,11998.9,42.06
156600,12003.1,42
156700,12007.3,41.94
156800,12011.5,41.88
156900,12015.7,41.82
157000,12019.9,41.76
157100,12024.1,41.7
157200,12028.2,41.64
157300,12032.4,41.58
157400,12036.6,41.52
157500,12040.7,41.46
157600,12044.8,41.4
157700,12049,41.34
157800,12053.1,41.28
157900,12057.2,41.22
158000,12061.4,41.16
158100,12065.5,41.1
158200,12069.6,41.04
158300,12073.7,40.98
158400,12077.8,40.92
158500,12081.9,40.86
158600,12085.9,40.8
158700,12090,40.74
158800,12094.1,40.68
158900,12098.2,40.62
159000,12102.2,40.56
159100,12106.3,40.5
159200,12110.3,40.44
159300,12114.4,40.38
159400,12118.4,40.32
159500,12122.4,40.26
159600,12126.4,40.2
159700,12130.5,40.14
159800,12134.5,40.08
159900,12138.5,40.02
160000,12142.5,39.96
160100,12146.5,39.9
160200,12150.5,39.84
160300,12154.4,39.78
160400,12158.4,39.72
160500,12162.4,39.66
160600,12166.3,39.6
160700,12170.3,39.54
160800,12174.3,39.48
160900,12178.2,39.42
161000,12182.1,39.36
161100,12186.1,39.3
161200,12190,39.24
161300,12193.9,39.18
161400,12197.8,39.12
161500,12201.7,39.06
161600,12205.6,39
161700,12209.5,38.94
161800,12213.4,38.88
161900,12217.3,38.82
162000,12221.2,38.76
162100,12225.1,38.7
162200,12228.9,38.64
162300,12232.8,38.58
162400,12236.7,38.52
162500,12240.5,38.46
162600,12244.3,38.4
162700,12248.2,38.34
162800,12252,38.28
162900,12255.8,38.22
163000,12259.7,38.16
163100,12263.5,38.1
163200,12267.3,38.04
163300,12271.1,37.98
163400,12274.9,37.92
163500,12278.7,37.86
163600,12282.4,37.8
163700,12286.2,37.74
163800,12290,37.68
163900,12293.8,37.62
164000,12297.5,37.56
164100,12301.3,37.5
164200,12305,37.44
164300,12308.8,37.38
164400,12312.5,37.32
164500,12316.2,37.26
164600,12319.9,37.2
164700,12323.7,37.14
164800,12327.4,37.08
164900,12331.1,37.02
165000,12334.8,36.96
165100,12338.5,36.9
165200,12342.2,36.84
165300,12345.8,36.78
165400,12349.5,36.72
165500,12353.2,36.66
165600,12356.8,36.6
165700,12360.5,36.66
165800,12364.2,36.72
165900,12367.9,36.78
166000,12371.5,36.84
166100,12375.2,36.9
166200,12378.9,36.84
166300,12382.6,36.78
166400,12386.3,36.72
166500,12389.9,36.66
166600,12393.6,36.6
166700,12397.3,36.54
166800,12400.9,36.48
166900,12404.5,36.42
167000,12408.2,36.36
167100,12411.8,36.3
167200,12415.4,36.24
167300,12419.1,36.18
167400,12422.7,36.12
167500,12426.3,36.06
167600,12429.9,36
167700,12433.5,35.94
167800,12437.1,35.88
167900,12440.7,35.82
168000,12444.2,35.76
168100,12447.8,35.7
168200,12451.4,35.64
168300,12454.9,35.58
168400,12458.5,35.52
168500,12462.1,35.46
168600,12465.6,35.4
168700,12469.1,35.34
168800,12472.7,35.28
168900,12476.2,35.22
169000,12479.7,35.16
169100,12483.2,35.1
169200,12486.7,35.04
169300,12490.2,34.98
169400,12493.7,34.92
169500,12497.2,34.86
169600,12500.7,34.8
169700,12504.2,34.74
169800,12507.6,34.68
169900,12511.1,34.62
170000,12514.6,34.56
170100,12518,34.5
170200,12521.5,34.44
170300,12524.9,34.38
170400,12528.3,34.32
170500,12531.8,34.26
170600,12535.2,34.2
170700,12538.6,34.26
170800,12542,34.32
170900,12545.5,34.38
171000,12548.9,34.44
171100,12552.4,34.5
171200,12555.8,34.44
171300,12559.3,34.38
171400,12562.7,34.32
171500,12566.1,34.26
171600,12569.5,34.2
171700,12573,34.14
171800,12576.4,34.08
171900,12579.8,34.02
172000,12583.2,33.96
172100,12586.6,33.9
172200,12590,33.84
172300,12593.3,33.78
172400,12596.7,33.72
172500,12600.1,33.66
172600,12603.4,33.6
172700,12606.8,33.54
172800,12610.2,33.48
172900,12613.5,33.42
173000,12616.8,33.36
173100,12620.2,33.3
173200,12623.5,33.24
173300,12626.8,33.18
173400,12630.1,33.12
173500,12633.4,33.06
173600,12636.7,33
173700,12640,32.94
173800,12643.3,32.88
173900,12646.6,32.82
174000,12649.9,32.76
174100,12653.2,32.7
174200,12656.4,32.64
174300,12659.7,32.58
174400,12663,32.52
174500,12666.2,32.46
174600,12669.4,32.4
174700,12672.7,32.34
174800,12675.9,32.28
174900,12679.1,32.22
175000,12682.4,32.16
175100,12685.6,32.1
175200,12688.8,32.04
175300,12692,31.98
175400,12695.2,31.92
175500,12698.4,31.86
175600,12701.5,31.8
175700,12704.7,31.86
175800,12707.9,31.92
175900,12711.1,31.98
176000,12714.3,32.04
176100,12717.5,32.1
176200,12720.7,32.04
176300,12723.9,31.98
176400,12727.1,31.92
176500,12730.3,31.86
176600,12733.5,31.8
176700,12736.7,31.74
176800,12739.8,31.68
176900,12743,31.62
177000,12746.2,31.56
177100,12749.3,31.5
177200,12752.5,31.44
177300,12755.6,31.38
177400,12758.7,31.32
177500,12761.9,31.26
177600,12765,31.2
177700,12768.1,31.14
177800,12771.2,31.08
177900,12774.3,31.02
178000,12777.4,30.96
178100,12780.5,30.9
178200,12783.6,30.84
178300,12786.7,30.78
178400,12789.8,30.72
178500,12792.8,30.66
178600,12795.9,30.6
178700,12799,30.54
178800,12802,30.48
178900,12805,30.42
179000,12808.1,30.36
179100,12811.1,30.3
179200,12814.1,30.24
179300,12817.2,30.18
179400,12820.2,30.12
179500,12823.2,30.06
179600,12826.2,30
179700,12829.2,29.94
179800,12832.2,29.88
179900,12835.2,29.82
180000,12838.1,29.76
180100,12841.1,29.7
180200,12844.1,29.64
180300,12847,29.58
180400,12850,29.52
180500,12853,29.46
180600,12855.9,29.4
180700,12858.8,29.34
180800,12861.8,29.28
180900,12864.7,29.22
181000,12867.6,29.16
181100,12870.5,29.1
181200,12873.4,29.04
181300,12876.3,28.98
181400,12879.2,28.92
181500,12882.1,28.86
181600,12885,28.8
181700,12887.9,28.74
181800,12890.7,28.68
181900,12893.6,28.62
182000,12896.5,28.56
182100,12899.3,28.5
182200,12902.2,28.44
182300,12905,28.38
182400,12907.8,28.32
182500,12910.7,28.26
182600,12913.5,28.2
182700,12916.3,28.14
182800,12919.1,28.08
182900,12921.9,28.02
183000,12924.7,27.96
183100,12927.5,27.9
183200,12930.3,27.84
183300,12933.1,27.78
183400,12935.9,27.72
183500,12938.6,27.66
183600,12941.4,27.6
183700,12944.2,27.54
183800,12946.9,27.48
183900,12949.6,27.42
184000,12952.4,27.36
184100,12955.1,27.3
184200,12957.8,27.24
184300,12960.6,27.18
184400,12963.3,27.12
184500,12966,27.06
184600,12968.7,27
184700,12971.4,26.94
184800,12974.1,26.88
184900,12976.8,26.82
185000,12979.4,26.76
185100,12982.1,26.7
185200,12984.8,26.64
185300,12987.4,26.58
185400,12990.1,26.52
185500,12992.8,26.46
185600,12995.4,26.4
185700,12998,26.46
185800,13000.7,26.52
185900,13003.3,26.58
186000,13006,26.64
186100,13008.7,26.7
186200,13011.3,26.76
186300,13014,26.82
186400,13016.7,26.88
186500,13019.4,26.94
186600,13022.1,27
186700,13024.8,26.94
186800,13027.5,26.88
186900,13030.2,26.82
187000,13032.8,26.76
187100,13035.5,26.7
187200,13038.2,26.64
187300,13040.8,26.58
187400,13043.5,26.52
187500,13046.2,26.46
187600,13048.8,26.4
187700,13051.4,26.34
187800,13054.1,26.28
187900,13056.7,26.22
188000,13059.3,26.16
188100,13061.9,26.1
188200,13064.5,26.04
188300,13067.1,25.98
188400,13069.7,25.92
188500,13072.3,25.86
188600,13074.9,25.8
188700,13077.5,25.74
188800,13080,25.68
188900,13082.6,25.62
189000,13085.2,25.56
189100,13087.7,25.5
189200,13090.3,25.44
189300,13092.8,25.38
189400,13095.3,25.32
189500,13097.9,25.26
189600,13100.4,25.2
189700,13102.9,25.14
189800,13105.4,25.08
189900,13107.9,25.02
190000,13110.4,24.96
190100,13112.9,24.9
190200,13115.4,24.84
190300,13117.9,24.78
190400,13120.4,24.72
190500,13122.8,24.66
190600,13125.3,24.6
190700,13127.8,24.54
190800,13130.2,24.48
190900,13132.6,24.42
191000,13135.1,24.36
191100,13137.5,24.3
191200,13139.9,24.24
191300,13142.4,24.18
191400,13144.8,24.12
191500,13147.2,24.06
191600,13149.6,24
191700,13152,23.94
191800,13154.4,23.88
191900,13156.8,23.82
192000,13159.1,23.76
192100,13161.5,23.7
192200,13163.9,23.64
192300,13166.2,23.58
192400,13168.6,23.52
192500,13171,23.46
192600,13173.3,23.4
192700,13175.6,23.34
192800,13178,23.28
192900,13180.3,23.22
193000,13182.6,23.16
193100,13184.9,23.1
193200,13187.2,23.04
193300,13189.5,22.98
193400,13191.8,22.92
193500,13194.1,22.86
193600,13196.4,22.8
193700,13198.7,22.74
193800,13200.9,22.68
193900,13203.2,22.62
194000,13205.5,22.56
194100,13207.7,22.5
194200,13210,22.44
194300,13212.2,22.38
194400,13214.4,22.32
194500,13216.7,22.26
194600,13218.9,22.2
194700,13221.1,22.14
194800,13223.3,22.08
194900,13225.5,22.02
195000,13227.7,21.96
195100,13229.9,21.9
195200,13232.1,21.84
195300,13234.3,21.78
195400,13236.5,21.72
195500,13238.6,21.66
195600,13240.8,21.6
195700,13243,21.66
195800,13245.1,21.72
195900,13247.3,21.78
196000,13249.5,21.84
196100,13251.7,21.9
196200,13253.9,21.96
196300,13256.1,22.02
196400,13258.3,22.08
196500,13260.5,22.14
196600,13262.7,22.2
196700,13264.9,22.14
196800,13267.1,22.08
196900,13269.3,22.02
197000,13271.5,21.96
197100,13273.7,21.9
197200,13275.9,21.84
197300,13278.1,21.78
197400,13280.3,21.72
197500,13282.4,21.66
197600,13284.6,21.6
197700,13286.8,21.54
197800,13288.9,21.48
197900,13291,21.42
198000,13293.2,21.36
198100,13295.3,21.3
198200,13297.4,21.24
198300,13299.6,21.18
198400,13301.7,21.12
198500,13303.8,21.06
198600,13305.9,21
198700,13308,20.94
198800,13310.1,20.88
198900,13312.2,20.82
199000,13314.2,20.76
199100,13316.3,20.7
199200,13318.4,20.64
199300,13320.4,20.58
199400,13322.5,20.52
199500,13324.6,20.46
199600,13326.6,20.4
199700,13328.6,20.34
199800,13330.7,20.28
199900,13332.7,20.22
200000,13334.7,20.16
200100,13336.7,20.1
200200,13338.7,20.04
200300,13340.7,19.98
200400,13342.7,19.92
200500,13344.7,19.86
200600,13346.7,19.8
200700,13348.7,19.86
200800,13350.7,19.92
200900,13352.7,19.98
201000,13354.7,20.04
201100,13356.7,20.1
201200,13358.7,20.04
201300,13360.7,19.98
201400,13362.7,19.92
201500,13364.7,19.86
201600,13366.6,19.8
201700,13368.6,19.74
201800,13370.6,19.68
201900,13372.6,19.62
202000,13374.5,19.56
202100,13376.5,19.5
202200,13378.4,19.44
202300,13380.4,19.38
202400,13382.3,19.32
202500,13384.2,19.26
202600,13386.1,19.2
202700,13388.1,19.14
202800,13390,19.08
202900,13391.9,19.02
203000,13393.8,18.96
203100,13395.7,18.9
203200,13397.6,18.84
203300,13399.4,18.78
203400,13401.3,18.72
203500,13403.2,18.66
203600,13405,18.6
203700,13406.9,18.54
203800,13408.8,18.48
203900,13410.6,18.42
204000,13412.4,18.36
204100,13414.3,18.3
204200,13416.1,18.24
204300,13417.9,18.18
204400,13419.7,18.12
204500,13421.5,18.06
204600,13423.3,18
204700,13425.1,17.94
204800,13426.9,17.88
204900,13428.7,17.82
205000,13430.5,17.76
205100,13432.3,17.7
205200,13434,17.64
205300,13435.8,17.58
205400,13437.6,17.52
205500,13439.3,17.46
205600,13441,17.4
205700,13442.8,17.46
205800,13444.5,17.52
205900,13446.3,17.58
206000,13448.1,17.64
206100,13449.8,17.7
206200,13451.6,17.76
206300,13453.4,17.82
206400,13455.2,17.88
206500,13456.9,17.94
206600,13458.7,18
206700,13460.5,17.94
206800,13462.3,17.88
206900,13464.1,17.82
207000,13465.9,17.76
207100,13467.7,17.7
207200,13469.4,17.64
207300,13471.2,17.58
207400,13473,17.52
207500,13474.7,17.46
207600,13476.4,17.4
207700,13478.2,17.34
207800,13479.9,17.28
207900,13481.6,17.22
208000,13483.4,17.16
208100,13485.1,17.1
208200,13486.8,17.04
208300,13488.5,16.98
208400,13490.2,16.92
208500,13491.9,16.86
208600,13493.5,16.8
208700,13495.2,16.74
208800,13496.9,16.68
208900,13498.6,16.62
209000,13500.2,16.56
209100,13501.9,16.5
209200,13503.5,16.44
209300,13505.2,16.38
209400,13506.8,16.32
209500,13508.4,16.26
209600,13510,16.2
209700,13511.7,16.14
209800,13513.3,16.08
209900,13514.9,16.02
210000,13516.5,15.96
210100,13518.1,15.9
210200,13519.7,15.84
210300,13521.2,15.78
210400,13522.8,15.72
210500,13524.4,15.66
210600,13525.9,15.6
210700,13527.5,15.66
210800,13529.1,15.72
210900,13530.7,15.78
211000,13532.2,15.84
211100,13533.8,15.9
211200,13535.4,15.84
211300,13537,15.78
211400,13538.6,15.72
211500,13540.1,15.66
211600,13541.7,15.6
211700,13543.3,15.54
211800,13544.8,15.48
211900,13546.3,15.42
212000,13547.9,15.36
212100,13549.4,15.3
212200,13550.9,15.24
212300,13552.5,15.18
212400,13554,15.12
212500,13555.5,15.06
212600,13557,15
212700,13558.5,14.94
212800,13560,14.88
212900,13561.5,14.82
213000,13562.9,14.76
213100,13564.4,14.7
213200,13565.9,14.64
213300,13567.3,14.58
213400,13568.8,14.52
213500,13570.3,14.46
213600,13571.7,14.4
213700,13573.1,14.34
213800,13574.6,14.28
213900,13576,14.22
214000,13577.4,14.16
214100,13578.8,14.1
214200,13580.2,14.04
214300,13581.6,13.98
214400,13583,13.92
214500,13584.4,13.86
214600,13585.8,13.8
214700,13587.2,13.74
214800,13588.5,13.68
214900,13589.9,13.62
215000,13591.3,13.56
215100,13592.6,13.5
215200,13594,13.44
215300,13595.3,13.38
215400,13596.6,13.32
215500,13598,13.26
215600,13599.3,13.2
215700,13600.6,13.26
215800,13601.9,13.32
215900,13603.3,13.38
216000,13604.6,13.44
216100,13606,13.5
216200,13607.3,13.56
216300,13608.7,13.62
216400,13610,13.68
216500,13611.4,13.74
216600,13612.8,13.8
216700,13614.2,13.74
216800,13615.5,13.68
216900,13616.9,13.62
217000,13618.3,13.56
217100,13619.6,13.5
217200,13621,13.44
217300,13622.3,13.38
217400,13623.6,13.32
217500,13625,13.26
217600,13626.3,13.2
217700,13627.6,13.14
217800,13628.9,13.08
217900,13630.2,13.02
218000,13631.5,12.96
218100,13632.8,12.9
218200,13634.1,12.84
218300,13635.4,12.78
218400,13636.7,12.72
218500,13637.9,12.66
218600,13639.2,12.6
218700,13640.5,12.54
218800,13641.7,12.48
218900,13642.9,12.42
219000,13644.2,12.36
219100,13645.4,12.3
219200,13646.6,12.24
219300,13647.9,12.18
219400,13649.1,12.12
219500,13650.3,12.06
219600,13651.5,12
219700,13652.7,11.94
219800,13653.9,11.88
219900,13655.1,11.82
220000,13656.2,11.76
220100,13657.4,11.7
220200,13658.6,11.64
220300,13659.7,11.58
220400,13660.9,11.52
220500,13662.1,11.46
220600,13663.2,11.4
220700,13664.3,11.46
220800,13665.5,11.52
220900,13666.6,11.58
221000,13667.8,11.64
221100,13669,11.7
221200,13670.1,11.76
221300,13671.3,11.82
221400,13672.5,11.88
221500,13673.7,11.94
221600,13674.9,12
221700,13676.1,12.06
221800,13677.3,12.12
221900,13678.5,12.18
222000,13679.7,12.24
222100,13681,12.3
222200,13682.2,12.24
222300,13683.4,12.18
222400,13684.6,12.12
222500,13685.8,12.06
222600,13687,12
222700,13688.2,11.94
222800,13689.4,11.88
222900,13690.6,11.82
223000,13691.8,11.76
223100,13693,11.7
223200,13694.1,11.64
223300,13695.3,11.58
223400,13696.5,11.52
223500,13697.6,11.46
223600,13698.7,11.4
223700,13699.9,11.34
223800,13701,11.28
223900,13702.1,11.22
224000,13703.3,11.16
224100,13704.4,11.1
224200,13705.5,11.04
224300,13706.6,10.98
224400,13707.7,10.92
224500,13708.8,10.86
224600,13709.8,10.8
224700,13710.9,10.74
224800,13712,10.68
224900,13713.1,10.62
225000,13714.1,10.56
225100,13715.2,10.5
225200,13716.2,10.44
225300,13717.3,10.38
225400,13718.3,10.32
225500,13719.3,10.26
225600,13720.3,10.2
225700,13721.4,10.26
225800,13722.4,10.32
225900,13723.4,10.38
226000,13724.5,10.44
226100,13725.5,10.5
226200,13726.6,10.56
226300,13727.6,10.62
226400,13728.7,10.68
226500,13729.8,10.74
226600,13730.8,10.8
226700,13731.9,10.74
226800,13733,10.68
226900,13734.1,10.62
227000,13735.1,10.56
227100,13736.2,10.5
227200,13737.2,10.44
227300,13738.3,10.38
227400,13739.3,10.32
227500,13740.3,10.26
227600,13741.3,10.2
227700,13742.4,10.14
227800,13743.4,10.08
227900,13744.4,10.02
228000,13745.4,9.96
228100,13746.4,9.9
228200,13747.4,9.84
228300,13748.3,9.78
228400,13749.3,9.72
228500,13750.3,9.66
228600,13751.2,9.6
228700,13752.2,9.54
228800,13753.2,9.48
228900,13754.1,9.42
229000,13755,9.36
229100,13756,9.3
229200,13756.9,9.24
229300,13757.8,9.18
229400,13758.7,9.12
229500,13759.6,9.06
229600,13760.5,9
229700,13761.4,8.94
229800,13762.3,8.88
229900,13763.2,8.82
230000,13764.1,8.76
230100,13765,8.7
230200,13765.8,8.64
230300,13766.7,8.58
230400,13767.6,8.52
230500,13768.4,8.46
230600,13769.2,8.4
230700,13770.1,8.46
230800,13770.9,8.52
230900,13771.8,8.58
231000,13772.7,8.64
231100,13773.5,8.7
231200,13774.4,8.76
231300,13775.3,8.82
231400,13776.2,8.88
231500,13777,8.94
231600,13777.9,9
231700,13778.8,9.06
231800,13779.8,9.12
231900,13780.7,9.18
232000,13781.6,9.24
232100,13782.5,9.3
232200,13783.4,9.24
232300,13784.4,9.18
232400,13785.3,9.12
232500,13786.2,9.06
232600,13787.1,9
232700,13788,8.94
232800,13788.9,8.88
232900,13789.8,8.82
233000,13790.6,8.76
233100,13791.5,8.7
233200,13792.4,8.64
233300,13793.2,8.58
233400,13794.1,8.52
233500,13795,8.46
233600,13795.8,8.4
233700,13796.6,8.34
233800,13797.5,8.28
233900,13798.3,8.22
234000,13799.1,8.16
234100,13799.9,8.1
234200,13800.7,8.04
234300,13801.5,7.98
234400,13802.3,7.92
234500,13803.1,7.86
234600,13803.9,7.8
234700,13804.7,7.74
234800,13805.4,7.68
234900,13806.2,7.62
235000,13807,7.56
235100,13807.7,7.5
235200,13808.5,7.44
235300,13809.2,7.38
235400,13809.9,7.32
235500,13810.7,7.26
235600,13811.4,7.2
235700,13812.1,7.26
235800,13812.8,7.32
235900,13813.6,7.38
236000,13814.3,7.44
236100,13815.1,7.5
236200,13815.8,7.56
236300,13816.6,7.62
236400,13817.3,7.68
236500,13818.1,7.74
236600,13818.9,7.8
236700,13819.7,7.86
236800,13820.5,7.92
236900,13821.3,7.98
237000,13822.1,8.04
237100,13822.9,8.1
237200,13823.7,8.16
237300,13824.5,8.22
237400,13825.3,8.28
237500,13826.2,8.34
237600,13827,8.4
237700,13827.8,8.34
237800,13828.7,8.28
237900,13829.5,8.22
238000,13830.3,8.16
238100,13831.1,8.1
238200,13831.9,8.04
238300,13832.7,7.98
238400,13833.5,7.92
238500,13834.3,7.86
238600,13835.1,7.8
238700,13835.9,7.74
238800,13836.6,7.68
238900,13837.4,7.62
239000,13838.2,7.56
239100,13838.9,7.5
239200,13839.7,7.44
239300,13840.4,7.38
239400,13841.1,7.32
239500,13841.9,7.26
239600,13842.6,7.2
239700,13843.3,7.14
239800,13844,7.08
239900,13844.7,7.02
240000,13845.4,6.96
240100,13846.1,6.9
240200,13846.8,6.84
240300,13847.5,6.78
240400,13848.2,6.72
240500,13848.8,6.66
240600,13849.5,6.6
240700,13850.2,6.66
240800,13850.8,6.72
240900,13851.5,6.78
241000,13852.2,6.84
241100,13852.9,6.9
241200,13853.6,6.96
241300,13854.3,7.02
241400,13855,7.08
241500,13855.7,7.14
241600,13856.4,7.2
241700,13857.1,7.26
241800,13857.8,7.32
241900,13858.6,7.38
242000,13859.3,7.44
242100,13860.1,7.5
242200,13860.8,7.56
242300,13861.6,7.62
242400,13862.3,7.68
242500,13863.1,7.74
242600,13863.9,7.8
242700,13864.7,7.74
242800,13865.4,7.68
242900,13866.2,7.62
243000,13867,7.56
243100,13867.7,7.5
243200,13868.5,7.44
243300,13869.2,7.38
243400,13869.9,7.32
243500,13870.7,7.26
243600,13871.4,7.2
243700,13872.1,7.14
243800,13872.8,7.08
243900,13873.5,7.02
244000,13874.2,6.96
244100,13874.9,6.9
244200,13875.6,6.84
244300,13876.3,6.78
244400,13877,6.72
244500,13877.6,6.66
244600,13878.3,6.6
244700,13879,6.54
244800,13879.6,6.48
244900,13880.2,6.42
245000,13880.9,6.36
245100,13881.5,6.3
245200,13882.1,6.24
245300,13882.8,6.18
245400,13883.4,6.12
245500,13884,6.06
245600,13884.6,6
245700,13885.2,6.06
245800,13885.8,6.12
245900,13886.4,6.18
246000,13887,6.24
246100,13887.7,6.3
246200,13888.3,6.36
246300,13888.9,6.42
246400,13889.6,6.48
246500,13890.2,6.54
246600,13890.9,6.6
246700,13891.6,6.66
246800,13892.2,6.72
246900,13892.9,6.78
247000,13893.6,6.84
247100,13894.3,6.9
247200,13895,6.96
247300,13895.7,7.02
247400,13896.4,7.08
247500,13897.1,7.14
247600,13897.8,7.2
247700,13898.5,7.14
247800,13899.2,7.08
247900,13899.9,7.02
248000,13900.6,6.96
248100,13901.3,6.9
248200,13902,6.84
248300,13902.7,6.78
248400,13903.4,6.72
248500,13904,6.66
248600,13904.7,6.6
248700,13905.4,6.54
248800,13906,6.48
248900,13906.6,6.42
249000,13907.3,6.36
249100,13907.9,6.3
249200,13908.5,6.24
249300,13909.2,6.18
249400,13909.8,6.12
249500,13910.4,6.06
249600,13911,6
249700,13911.6,5.94
249800,13912.2,5.88
249900,13912.8,5.82
250000,13913.3,5.76
250100,13913.9,5.7
250200,13914.5,5.64
250300,13915,5.58
250400,13915.6,5.52
250500,13916.2,5.46
250600,13916.7,5.4
250700,13917.2,5.46
250800,13917.8,5.52
250900,13918.3,5.58
251000,13918.9,5.64
251100,13919.5,5.7
251200,13920,5.76
251300,13920.6,5.82
251400,13921.2,5.88
251500,13921.8,5.94
