Time(ms),Location(m),Speed(m/s)
244200,10304.9,5.52
244300,10305.4,5.58
244400,10306,5.52
244500,10306.6,5.58
244600,10307.1,5.52
244700,10307.7,5.58
244800,10308.2,5.52
244900,10308.8,5.58
245000,10309.3,5.52
245100,10309.9,5.58
245200,10310.4,5.52
245300,10311,5.58
245400,10311.6,5.52
245500,10312.1,5.58
245600,10312.7,5.52
245700,10313.2,5.58
245800,10313.8,5.52
245900,10314.3,5.58
246000,10314.9,5.52
246100,10315.4,5.58
246200,10316,5.52
246300,10316.5,5.58
246400,10317.1,5.52
246500,10317.7,5.58
246600,10318.2,5.52
246700,10318.8,5.58
246800,10319.3,5.52
246900,10319.9,5.58
247000,10320.4,5.52
247100,10321,5.58
247200,10321.5,5.52
247300,10322.1,5.58
247400,10322.7,5.52
247500,10323.2,5.58
247600,10323.8,5.52
247700,10324.3,5.58
247800,10324.9,5.52
247900,10325.4,5.58
248000,10326,5.52
248100,10326.5,5.58
248200,10327.1,5.52
248300,10327.6,5.58
248400,10328.2,5.52
248500,10328.8,5.58
248600,10329.3,5.52
248700,10329.9,5.58
248800,10330.4,5.52
248900,10331,5.58
249000,10331.5,5.52
249100,10332.1,5.58
249200,10332.6,5.52
249300,10333.2,5.58
249400,10333.8,5.52
249500,10334.3,5.58
249600,10334.9,5.52
249700,10335.4,5.58
249800,10336,5.52
249900,10336.5,5.58
250000,10337.1,5.52
250100,10337.6,5.58
250200,10338.2,5.52
250300,10338.7,5.58
250400,10339.3,5.52
250500,10339.9,5.58
250600,10340.4,5.52
250700,10341,5.58
250800,10341.5,5.52
250900,10342.1,5.58
251000,10342.6,5.52
251100,10343.2,5.58
251200,10343.7,5.52
251300,10344.3,5.58
251400,10344.9,5.52
251500,10345.4,5.58
251600,10346,5.52
251700,10346.5,5.58
251800,10347.1,5.52
251900,10347.6,5.58
252000,10348.2,5.52
252100,10348.7,5.58
252200,10349.3,5.52
252300,10349.8,5.58
252400,10350.4,5.52
252500,10351,5.58
252600,10351.5,5.52
252700,10352.1,5.58
252800,10352.6,5.52
252900,10353.2,5.58
253000,10353.7,5.52
253100,10354.3,5.58
253200,10354.8,5.52
253300,10355.4,5.58
253400,10356,5.52
253500,10356.5,5.58
253600,10357.1,5.52
253700,10357.6,5.58
253800,10358.2,5.52
253900,10358.7,5.58
254000,10359.3,5.52
254100,10359.8,5.58
254200,10360.4,5.52
254300,10360.9,5.58
254400,10361.5,5.52
254500,10362.1,5.58
254600,10362.6,5.52
254700,10363.2,5.58
254800,10363.7,5.52
254900,10364.3,5.58
255000,10364.8,5.52
255100,10365.4,5.58
255200,10365.9,5.52
255300,10366.5,5.58
255400,10367.1,5.52
255500,10367.6,5.58
255600,10368.2,5.52
255700,10368.7,5.58
255800,10369.3,5.52
255900,10369.8,5.58
256000,10370.4,5.52
256100,10370.9,5.58
256200,10371.5,5.52
256300,10372,5.58
256400,10372.6,5.52
256500,10373.2,5.58
256600,10373.7,5.52
256700,10374.3,5.58
256800,10374.8,5.52
256900,10375.4,5.58
257000,10375.9,5.52
257100,10376.5,5.58
257200,10377,5.52
257300,10377.6,5.58
257400,10378.2,5.52
257500,10378.7,5.58
257600,10379.3,5.52
257700,10379.8,5.58
257800,10380.4,5.52
257900,10380.9,5.58
258000,10381.5,5.52
258100,10382,5.58
258200,10382.6,5.52
258300,10383.1,5.58
258400,10383.7,5.52
258500,10384.3,5.58
258600,10384.8,5.52
258700,10385.4,5.58
258800,10385.9,5.52
258900,10386.5,5.58
259000,10387,5.52
259100,10387.6,5.58
259200,10388.1,5.52
259300,10388.7,5.58
259400,10389.3,5.52
259500,10389.8,5.58
259600,10390.4,5.52
259700,10390.9,5.58
259800,10391.5,5.52
259900,10392,5.58
260000,10392.6,5.52
260100,10393.1,5.58
260200,10393.7,5.52
260300,10394.2,5.58
260400,10394.8,5.52
260500,10395.4,5.58
260600,10395.9,5.52
260700,10396.5,5.58
260800,10397,5.52
260900,10397.6,5.58
261000,10398.1,5.52
261100,10398.7,5.58
261200,10399.2,5.52
261300,10399.8,5.58
261400,10400.4,5.52
261500,10400.9,5.58
261600,10401.5,5.52
261700,10402,5.58
261800,10402.6,5.52
261900,10403.1,5.58
262000,10403.7,5.52
262100,10404.2,5.58
262200,10404.8,5.52
262300,10405.3,5.58
262400,10405.9,5.52
262500,10406.5,5.58
262600,10407,5.52
262700,10407.6,5.58
262800,10408.1,5.52
262900,10408.7,5.58
263000,10409.2,5.52
263100,10409.8,5.58
263200,10410.3,5.52
263300,10410.9,5.58
263400,10411.5,5.52
263500,10412,5.58
263600,10412.6,5.52
263700,10413.1,5.58
263800,10413.7,5.52
263900,10414.2,5.58
264000,10414.8,5.52
264100,10415.3,5.58
264200,10415.9,5.52
264300,10416.4,5.58
264400,10417,5.52
264500,10417.6,5.58
264600,10418.1,5.52
264700,10418.7,5.58
264800,10419.2,5.52
264900,10419.8,5.58
265000,10420.3,5.52
265100,10420.9,5.58
265200,10421.4,5.52
265300,10422,5.58
265400,10422.6,5.52
265500,10423.1,5.58
265600,10423.7,5.52
265700,10424.2,5.58
265800,10424.8,5.52
265900,10425.3,5.58
266000,10425.9,5.52
266100,10426.4,5.58
266200,10427,5.52
266300,10427.5,5.58
266400,10428.1,5.52
266500,10428.7,5.58
266600,10429.2,5.52
266700,10429.8,5.58
266800,10430.3,5.52
266900,10430.9,5.58
267000,10431.4,5.52
267100,10432,5.58
267200,10432.5,5.52
267300,10433.1,5.58
267400,10433.7,5.52
267500,10434.2,5.58
267600,10434.8,5.52
267700,10435.3,5.58
267800,10435.9,5.52
267900,10436.4,5.58
268000,10437,5.52
268100,10437.5,5.58
268200,10438.1,5.52
268300,10438.6,5.58
268400,10439.2,5.52
268500,10439.8,5.58
268600,10440.3,5.52
268700,10440.9,5.58
268800,10441.4,5.52
268900,10442,5.58
269000,10442.5,5.52
269100,10443.1,5.58
269200,10443.6,5.52
269300,10444.2,5.58
269400,10444.8,5.52
269500,10445.3,5.58
269600,10445.9,5.52
269700,10446.4,5.58
269800,10447,5.52
269900,10447.5,5.58
270000,10448.1,5.52
270100,10448.6,5.58
270200,10449.2,5.52
270300,10449.7,5.58
270400,10450.3,5.52
270500,10450.9,5.58
270600,10451.4,5.52
270700,10452,5.58
270800,10452.5,5.52
270900,10453.1,5.58
271000,10453.6,5.52
271100,10454.2,5.58
271200,10454.7,5.52
271300,10455.3,5.58
271400,10455.9,5.52
271500,10456.4,5.58
271600,10457,5.52
271700,10457.5,5.58
271800,10458.1,5.52
271900,10458.6,5.58
272000,10459.2,5.52
272100,10459.7,5.58
272200,10460.3,5.52
272300,10460.8,5.58
272400,10461.4,5.52
272500,10462,5.58
272600,10462.5,5.52
272700,10463.1,5.58
272800,10463.6,5.52
272900,10464.2,5.58
273000,10464.7,5.52
273100,10465.3,5.58
273200,10465.8,5.52
273300,10466.4,5.58
273400,10467,5.52
273500,10467.5,5.58
273600,10468.1,5.52
273700,10468.6,5.58
273800,10469.2,5.52
273900,10469.7,5.58
274000,10470.3,5.52
274100,10470.8,5.58
274200,10471.4,5.52
274300,10471.9,5.58
274400,10472.5,5.52
274500,10473.1,5.58
274600,10473.6,5.52
274700,10474.2,5.58
274800,10474.7,5.52
274900,10475.3,5.58
275000,10475.8,5.52
275100,10476.4,5.58
275200,10476.9,5.52
275300,10477.5,5.58
275400,10478.1,5.52
275500,10478.6,5.58
275600,10479.2,5.52
275700,10479.7,5.58
275800,10480.3,5.52
275900,10480.8,5.58
276000,10481.4,5.52
276100,10481.9,5.58
276200,10482.5,5.52
276300,10483,5.58
276400,10483.6,5.52
276500,10484.2,5.58
276600,10484.7,5.52
276700,10485.3,5.58
276800,10485.8,5.52
276900,10486.4,5.58
277000,10486.9,5.52
277100,10487.5,5.58
277200,10488,5.52
277300,10488.6,5.58
277400,10489.2,5.52
277500,10489.7,5.58
277600,10490.3,5.52
277700,10490.8,5.58
277800,10491.4,5.52
277900,10491.9,5.58
278000,10492.5,5.52
278100,10493,5.58
278200,10493.6,5.52
278300,10494.1,5.58
278400,10494.7,5.52
278500,10495.3,5.58
278600,10495.8,5.52
278700,10496.4,5.58
278800,10496.9,5.52
278900,10497.5,5.58
279000,10498,5.52
279100,10498.6,5.58
279200,10499.1,5.52
279300,10499.7,5.58
279400,10500.3,5.52
279500,10500.8,5.58
279600,10501.4,5.52
279700,10501.9,5.58
279800,10502.5,5.52
279900,10503,5.58
280000,10503.6,5.52
280100,10504.1,5.58
280200,10504.7,5.52
280300,10505.2,5.58
280400,10505.8,5.52
280500,10506.4,5.58
280600,10506.9,5.52
280700,10507.5,5.58
280800,10508,5.52
280900,10508.6,5.58
281000,10509.1,5.52
281100,10509.7,5.58
281200,10510.2,5.52
281300,10510.8,5.58
281400,10511.4,5.52
281500,10511.9,5.58
281600,10512.5,5.52
281700,10513,5.58
281800,10513.6,5.52
281900,10514.1,5.58
282000,10514.7,5.52
282100,10515.2,5.58
282200,10515.8,5.52
282300,10516.3,5.58
282400,10516.9,5.52
282500,10517.5,5.58
282600,10518,5.52
282700,10518.6,5.58
282800,10519.1,5.52
282900,10519.7,5.58
283000,10520.2,5.52
283100,10520.8,5.58
283200,10521.3,5.52
283300,10521.9,5.58
283400,10522.5,5.52
283500,10523,5.58
283600,10523.6,5.52
283700,10524.1,5.58
283800,10524.7,5.52
283900,10525.2,5.58
284000,10525.8,5.52
284100,10526.3,5.58
284200,10526.9,5.52
284300,10527.4,5.58
284400,10528,5.52
284500,10528.6,5.58
284600,10529.1,5.52
284700,10529.7,5.58
284800,10530.2,5.52
284900,10530.8,5.58
285000,10531.3,5.52
285100,10531.9,5.58
285200,10532.4,5.52
285300,10533,5.58
285400,10533.6,5.52
285500,10534.1,5.58
285600,10534.7,5.52
285700,10535.2,5.58
285800,10535.8,5.52
285900,10536.3,5.58
286000,10536.9,5.52
286100,10537.4,5.58
286200,10538,5.52
286300,10538.5,5.58
286400,10539.1,5.52
286500,10539.7,5.58
286600,10540.2,5.52
286700,10540.8,5.58
286800,10541.3,5.52
286900,10541.9,5.58
287000,10542.4,5.52
287100,10543,5.58
287200,10543.5,5.52
287300,10544.1,5.58
287400,10544.7,5.52
287500,10545.2,5.58
287600,10545.8,5.52
287700,10546.3,5.58
287800,10546.9,5.52
287900,10547.4,5.58
288000,10548,5.52
288100,10548.5,5.58
288200,10549.1,5.52
288300,10549.6,5.58
288400,10550.2,5.52
288500,10550.8,5.58
288600,10551.3,5.52
288700,10551.9,5.58
288800,10552.4,5.52
288900,10553,5.58
289000,10553.5,5.52
289100,10554.1,5.58
289200,10554.6,5.52
289300,10555.2,5.58
289400,10555.8,5.52
289500,10556.3,5.58
289600,10556.9,5.52
289700,10557.4,5.58
289800,10558,5.52
289900,10558.5,5.58
290000,10559.1,5.52
290100,10559.6,5.58
290200,10560.2,5.52
290300,10560.7,5.58
290400,10561.3,5.52
290500,10561.9,5.58
290600,10562.4,5.52
290700,10563,5.58
290800,10563.5,5.52
290900,10564.1,5.58
291000,10564.6,5.52
291100,10565.2,5.58
291200,10565.7,5.52
291300,10566.3,5.58
291400,10566.9,5.52
291500,10567.4,5.58
291600,10568,5.52
291700,10568.5,5.58
291800,10569.1,5.52
291900,10569.6,5.58
292000,10570.2,5.52
292100,10570.7,5.58
292200,10571.3,5.52
292300,10571.8,5.58
292400,10572.4,5.52
292500,10573,5.58
292600,10573.5,5.52
292700,10574.1,5.58
292800,10574.6,5.52
292900,10575.2,5.58
293000,10575.7,5.52
293100,10576.3,5.58
293200,10576.8,5.52
293300,10577.4,5.58
293400,10578,5.52
293500,10578.5,5.58
293600,10579.1,5.52
293700,10579.6,5.58
293800,10580.2,5.52
293900,10580.7,5.58
294000,10581.3,5.52
294100,10581.8,5.58
294200,10582.4,5.52
294300,10582.9,5.58
294400,10583.5,5.52
294500,10584.1,5.58
294600,10584.6,5.52
294700,10585.2,5.58
294800,10585.7,5.52
294900,10586.3,5.58
295000,10586.8,5.52
295100,10587.4,5.58
295200,10587.9,5.52
295300,10588.5,5.58
295400,10589.1,5.52
295500,10589.6,5.58
295600,10590.2,5.52
295700,10590.7,5.58
295800,10591.3,5.52
295900,10591.8,5.58
296000,10592.4,5.52
296100,10592.9,5.58
296200,10593.5,5.52
296300,10594,5.58
296400,10594.6,5.52
296500,10595.2,5.58
296600,10595.7,5.52
296700,10596.3,5.58
296800,10596.8,5.52
296900,10597.4,5.58
297000,10597.9,5.52
297100,10598.5,5.58
297200,10599,5.52
297300,10599.6,5.58
297400,10600.2,5.52
297500,10600.7,5.58
297600,10601.3,5.52
297700,10601.8,5.58
297800,10602.4,5.52
297900,10602.9,5.58
298000,10603.5,5.52
298100,10604,5.58
298200,10604.6,5.52
298300,10605.1,5.58
298400,10605.7,5.52
298500,10606.3,5.58
298600,10606.8,5.52
298700,10607.4,5.58
298800,10607.9,5.52
298900,10608.5,5.58
299000,10609,5.52
299100,10609.6,5.58
299200,10610.1,5.52
299300,10610.7,5.58
299400,10611.3,5.52
299500,10611.8,5.58
299600,10612.4,5.52
299700,10612.9,5.58
299800,10613.5,5.52
299900,10614,5.58
300000,10614.6,5.52
300100,10615.1,5.58
300200,10615.7,5.52
300300,10616.2,5.58
300400,10616.8,5.52
300500,10617.4,5.58
300600,10617.9,5.52
300700,10618.5,5.58
300800,10619,5.52
300900,10619.6,5.58
301000,10620.1,5.52
301100,10620.7,5.58
301200,10621.2,5.52
301300,10621.8,5.58
301400,10622.4,5.52
301500,10622.9,5.58
301600,10623.5,5.52
301700,10624,5.58
301800,10624.6,5.52
301900,10625.1,5.58
302000,10625.7,5.52
302100,10626.2,5.58
302200,10626.8,5.52
302300,10627.3,5.58
302400,10627.9,5.52
302500,10628.5,5.58
302600,10629,5.52
302700,10629.6,5.58
302800,10630.1,5.52
302900,10630.7,5.58
303000,10631.2,5.52
303100,10631.8,5.58
303200,10632.3,5.52
303300,10632.9,5.58
303400,10633.5,5.52
303500,10634,5.58
303600,10634.6,5.52
303700,10635.1,5.58
303800,10635.7,5.52
303900,10636.2,5.58
304000,10636.8,5.52
304100,10637.3,5.58
304200,10637.9,5.52
304300,10638.4,5.58
304400,10639,5.52
304500,10639.6,5.58
304600,10640.1,5.52
304700,10640.7,5.58
304800,10641.2,5.52
304900,10641.8,5.58
305000,10642.3,5.52
305100,10642.9,5.58
305200,10643.4,5.52
305300,10644,5.58
305400,10644.6,5.52
305500,10645.1,5.58
305600,10645.7,5.52
305700,10646.2,5.58
305800,10646.8,5.52
305900,10647.3,5.58
306000,10647.9,5.52
306100,10648.4,5.58
306200,10649,5.52
306300,10649.5,5.58
306400,10650.1,5.52
306500,10650.7,5.58
306600,10651.2,5.52
306700,10651.8,5.58
306800,10652.3,5.52
306900,10652.9,5.58
307000,10653.4,5.52
307100,10654,5.58
307200,10654.5,5.52
307300,10655.1,5.58
307400,10655.7,5.52
307500,10656.2,5.58
307600,10656.8,5.52
307700,10657.3,5.58
307800,10657.9,5.52
307900,10658.4,5.58
308000,10659,5.52
308100,10659.5,5.58
308200,10660.1,5.52
308300,10660.6,5.58
308400,10661.2,5.52
308500,10661.8,5.58
308600,10662.3,5.52
308700,10662.9,5.58
308800,10663.4,5.52
308900,10664,5.58
309000,10664.5,5.52
309100,10665.1,5.58
309200,10665.6,5.52
309300,10666.2,5.58
309400,10666.8,5.52
309500,10667.3,5.58
309600,10667.9,5.52
309700,10668.4,5.58
309800,10669,5.52
309900,10669.5,5.58
310000,10670.1,5.52
310100,10670.6,5.58
310200,10671.2,5.52
310300,10671.7,5.58
310400,10672.3,5.52
310500,10672.9,5.58
310600,10673.4,5.52
310700,10674,5.58
310800,10674.5,5.52
310900,10675.1,5.58
311000,10675.6,5.52
311100,10676.2,5.58
311200,10676.7,5.52
311300,10677.3,5.58
311400,10677.9,5.52
311500,10678.4,5.58
311600,10679,5.52
311700,10679.5,5.58
311800,10680.1,5.52
311900,10680.6,5.58
312000,10681.2,5.52
312100,10681.7,5.58
312200,10682.3,5.52
312300,10682.8,5.58
312400,10683.4,5.52
312500,10684,5.58
312600,10684.5,5.52
312700,10685.1,5.58
312800,10685.6,5.52
312900,10686.2,5.58
313000,10686.7,5.52
313100,10687.3,5.58
313200,10687.8,5.52
313300,10688.4,5.58
313400,10689,5.52
313500,10689.5,5.58
313600,10690.1,5.52
313700,10690.6,5.58
313800,10691.2,5.52
313900,10691.7,5.58
314000,10692.3,5.52
314100,10692.8,5.58
314200,10693.4,5.52
314300,10693.9,5.58
314400,10694.5,5.52
314500,10695.1,5.58
314600,10695.6,5.52
314700,10696.2,5.58
314800,10696.7,5.52
314900,10697.3,5.58
315000,10697.8,5.52
315100,10698.4,5.58
315200,10698.9,5.52
315300,10699.5,5.58
315400,10700.1,5.52
315500,10700.6,5.58
315600,10701.2,5.52
315700,10701.7,5.58
315800,10702.3,5.52
315900,10702.8,5.58
316000,10703.4,5.52
316100,10703.9,5.58
316200,10704.5,5.52
316300,10705,5.58
316400,10705.6,5.52
316500,10706.2,5.58
316600,10706.7,5.52
316700,10707.3,5.58
316800,10707.8,5.52
316900,10708.4,5.58
317000,10708.9,5.52
317100,10709.5,5.58
317200,10710,5.52
317300,10710.6,5.58
317400,10711.2,5.52
317500,10711.7,5.58
317600,10712.3,5.52
317700,10712.8,5.58
317800,10713.4,5.52
317900,10713.9,5.58
318000,10714.5,5.52
318100,10715,5.58
318200,10715.6,5.52
318300,10716.1,5.58
318400,10716.7,5.52
318500,10717.3,5.58
318600,10717.8,5.52
318700,10718.4,5.58
318800,10718.9,5.52
318900,10719.5,5.58
319000,10720,5.52
319100,10720.6,5.58
319200,10721.1,5.52
319300,10721.7,5.58
319400,10722.3,5.52
319500,10722.8,5.58
319600,10723.4,5.52
319700,10723.9,5.58
319800,10724.5,5.52
319900,10725,5.58
320000,10725.6,5.52
320100,10726.1,5.58
320200,10726.7,5.52
320300,10727.2,5.58
320400,10727.8,5.52
320500,10728.4,5.58
320600,10728.9,5.52
320700,10729.5,5.58
320800,10730,5.52
320900,10730.6,5.58
321000,10731.1,5.52
321100,10731.7,5.58
321200,10732.2,5.52
321300,10732.8,5.58
321400,10733.4,5.52
321500,10733.9,5.58
321600,10734.5,5.52
321700,10735,5.58
321800,10735.6,5.52
321900,10736.1,5.58
322000,10736.7,5.52
322100,10737.2,5.58
322200,10737.8,5.52
322300,10738.3,5.58
322400,10738.9,5.52
322500,10739.5,5.58
322600,10740,5.52
322700,10740.6,5.58
322800,10741.1,5.52
322900,10741.7,5.58
323000,10742.2,5.52
323100,10742.8,5.58
323200,10743.3,5.52
323300,10743.9,5.58
323400,10744.5,5.52
323500,10745,5.58
323600,10745.6,5.52
323700,10746.1,5.58
323800,10746.7,5.52
323900,10747.2,5.58
324000,10747.8,5.52
324100,10748.3,5.58
324200,10748.9,5.52
324300,10749.4,5.58
324400,10750,5.52
324500,10750.6,5.58
324600,10751.1,5.52
324700,10751.7,5.58
324800,10752.2,5.52
324900,10752.8,5.58
325000,10753.3,5.52
325100,10753.9,5.58
325200,10754.4,5.52
325300,10755,5.58
325400,10755.6,5.52
325500,10756.1,5.58
325600,10756.7,5.52
325700,10757.2,5.58
325800,10757.8,5.52
325900,10758.3,5.58
326000,10758.9,5.52
326100,10759.4,5.58
326200,10760,5.52
326300,10760.5,5.58
326400,10761.1,5.52
326500,10761.7,5.58
326600,10762.2,5.52
326700,10762.8,5.58
326800,10763.3,5.52
326900,10763.9,5.58
327000,10764.4,5.52
327100,10765,5.58
327200,10765.5,5.52
327300,10766.1,5.58
327400,10766.7,5.52
327500,10767.2,5.58
327600,10767.8,5.52
327700,10768.3,5.58
327800,10768.9,5.52
327900,10769.4,5.58
328000,10770,5.52
328100,10770.5,5.58
328200,10771.1,5.52
328300,10771.6,5.58
328400,10772.2,5.52
328500,10772.8,5.58
328600,10773.3,5.52
328700,10773.9,5.58
328800,10774.4,5.52
328900,10775,5.58
329000,10775.5,5.52
329100,10776.1,5.58
329200,10776.6,5.52
329300,10777.2,5.58
329400,10777.8,5.52
329500,10778.3,5.58
329600,10778.9,5.52
329700,10779.4,5.58
329800,10780,5.52
329900,10780.5,5.58
330000,10781.1,5.52
330100,10781.6,5.58
330200,10782.2,5.52
330300,10782.7,5.58
330400,10783.3,5.52
330500,10783.9,5.58
330600,10784.4,5.52
330700,10785,5.58
330800,10785.5,5.52
330900,10786.1,5.58
331000,10786.6,5.52
331100,10787.2,5.58
331200,10787.7,5.52
331300,10788.3,5.58
331400,10788.9,5.52
331500,10789.4,5.58
331600,10790,5.52
331700,10790.5,5.58
331800,10791.1,5.52
331900,10791.6,5.58
332000,10792.2,5.52
332100,10792.7,5.58
332200,10793.3,5.52
332300,10793.8,5.58
332400,10794.4,5.52
332500,10795,5.58
332600,10795.5,5.52
332700,10796.1,5.58
332800,10796.6,5.52
332900,10797.2,5.58
333000,10797.7,5.52
333100,10798.3,5.58
333200,10798.8,5.52
333300,10799.4,5.58
333400,10800,5.52
333500,10800.5,5.58
333600,10801.1,5.52
333700,10801.6,5.58
333800,10802.2,5.52
333900,10802.7,5.58
334000,10803.3,5.52
334100,10803.8,5.58
334200,10804.4,5.52
334300,10804.9,5.58
334400,10805.5,5.52
334500,10806.1,5.58
334600,10806.6,5.52
334700,10807.2,5.58
334800,10807.7,5.52
334900,10808.3,5.58
335000,10808.8,5.52
335100,10809.4,5.58
335200,10809.9,5.52
335300,10810.5,5.58
335400,10811.1,5.52
335500,10811.6,5.58
335600,10812.2,5.52
335700,10812.7,5.58
335800,10813.3,5.52
335900,10813.8,5.58
336000,10814.4,5.52
336100,10814.9,5.58
336200,10815.5,5.52
336300,10816,5.58
336400,10816.6,5.52
336500,10817.2,5.58
336600,10817.7,5.52
336700,10818.3,5.58
336800,10818.8,5.52
336900,10819.4,5.58
337000,10819.9,5.52
337100,10820.5,5.58
337200,10821,5.52
337300,10821.6,5.58
337400,10822.2,5.52
337500,10822.7,5.58
337600,10823.3,5.52
337700,10823.8,5.58
337800,10824.4,5.52
337900,10824.9,5.58
338000,10825.5,5.52
338100,10826,5.58
338200,10826.6,5.52
338300,10827.1,5.58
338400,10827.7,5.52
338500,10828.3,5.58
338600,10828.8,5.52
338700,10829.4,5.58
338800,10829.9,5.52
338900,10830.5,5.58
339000,10831,5.52
339100,10831.6,5.58
339200,10832.1,5.52
339300,10832.7,5.58
339400,10833.3,5.52
339500,10833.8,5.58
339600,10834.4,5.52
339700,10834.9,5.58
339800,10835.5,5.52
339900,10836,5.58
340000,10836.6,5.52
340100,10837.1,5.58
340200,10837.7,5.52
340300,10838.2,5.58
340400,10838.8,5.52
340500,10839.4,5.58
340600,10839.9,5.52
340700,10840.5,5.58
340800,10841,5.52
340900,10841.6,5.58
341000,10842.1,5.52
341100,10842.7,5.58
341200,10843.2,5.52
341300,10843.8,5.58
341400,10844.4,5.52
341500,10844.9,5.58
341600,10845.5,5.52
341700,10846,5.58
341800,10846.6,5.52
341900,10847.1,5.58
342000,10847.7,5.52
342100,10848.2,5.58
342200,10848.8,5.52
342300,10849.3,5.58
342400,10849.9,5.52
342500,10850.5,5.58
342600,10851,5.52
342700,10851.6,5.58
342800,10852.1,5.52
342900,10852.7,5.58
343000,10853.2,5.52
343100,10853.8,5.58
343200,10854.3,5.52
343300,10854.9,5.58
343400,10855.5,5.52
343500,10856,5.58
343600,10856.6,5.52
343700,10857.1,5.58
343800,10857.7,5.52
343900,10858.2,5.58
344000,10858.8,5.52
344100,10859.3,5.58
344200,10859.9,5.52
344300,10860.4,5.58
344400,10861,5.52
344500,10861.6,5.58
344600,10862.1,5.52
344700,10862.7,5.58
344800,10863.2,5.52
344900,10863.8,5.58
345000,10864.3,5.52
345100,10864.9,5.58
345200,10865.4,5.52
345300,10866,5.58
345400,10866.6,5.52
345500,10867.1,5.58
345600,10867.7,5.52
345700,10868.2,5.58
345800,10868.8,5.52
345900,10869.3,5.58
346000,10869.9,5.52
346100,10870.4,5.58
346200,10871,5.52
346300,10871.5,5.58
346400,10872.1,5.52
346500,10872.7,5.58
346600,10873.2,5.52
346700,10873.8,5.58
346800,10874.3,5.52
346900,10874.9,5.58
347000,10875.4,5.52
347100,10876,5.58
347200,10876.5,5.52
347300,10877.1,5.58
347400,10877.7,5.52
347500,10878.2,5.58
347600,10878.8,5.52
347700,10879.3,5.58
347800,10879.9,5.52
347900,10880.4,5.58
348000,10881,5.52
348100,10881.5,5.58
348200,10882.1,5.52
348300,10882.6,5.58
348400,10883.2,5.52
348500,10883.8,5.58
348600,10884.3,5.52
348700,10884.9,5.58
348800,10885.4,5.52
348900,10886,5.58
349000,10886.5,5.52
349100,10887.1,5.58
349200,10887.6,5.52
349300,10888.2,5.58
349400,10888.8,5.52
349500,10889.3,5.58
349600,10889.9,5.52
349700,10890.4,5.58
349800,10891,5.52
349900,10891.5,5.58
350000,10892.1,5.52
350100,10892.6,5.58
350200,10893.2,5.52
350300,10893.7,5.58
350400,10894.3,5.52
350500,10894.9,5.58
350600,10895.4,5.52
350700,10896,5.58
350800,10896.5,5.52
350900,10897.1,5.58
351000,10897.6,5.52
351100,10898.2,5.58
351200,10898.7,5.52
351300,10899.3,5.58
351400,10899.9,5.52
351500,10900.4,5.58
351600,10901,5.52
351700,10901.5,5.58
351800,10902.1,5.52
351900,10902.6,5.58
352000,10903.2,5.52
352100,10903.7,5.58
352200,10904.3,5.52
352300,10904.8,5.58
352400,10905.4,5.52
352500,10906,5.58
352600,10906.5,5.52
352700,10907.1,5.58
352800,10907.6,5.52
352900,10908.2,5.58
353000,10908.7,5.52
353100,10909.3,5.58
353200,10909.8,5.52
353300,10910.4,5.58
353400,10911,5.52
353500,10911.5,5.58
353600,10912.1,5.52
353700,10912.6,5.58
353800,10913.2,5.52
353900,10913.7,5.58
354000,10914.3,5.52
354100,10914.8,5.58
354200,10915.4,5.52
354300,10915.9,5.58
354400,10916.5,5.52
354500,10917.1,5.58
354600,10917.6,5.52
354700,10918.2,5.58
354800,10918.7,5.52
354900,10919.3,5.58
355000,10919.8,5.52
355100,10920.4,5.58
355200,10920.9,5.52
355300,10921.5,5.58
355400,10922.1,5.52
355500,10922.6,5.58
355600,10923.2,5.52
355700,10923.7,5.58
355800,10924.3,5.52
355900,10924.8,5.58
356000,10925.4,5.52
356100,10925.9,5.58
356200,10926.5,5.52
356300,10927,5.58
356400,10927.6,5.52
356500,10928.2,5.58
356600,10928.7,5.52
356700,10929.3,5.58
356800,10929.8,5.52
356900,10930.4,5.58
357000,10930.9,5.52
357100,10931.5,5.58
357200,10932,5.52
357300,10932.6,5.58
357400,10933.2,5.52
357500,10933.7,5.58
357600,10934.3,5.52
357700,10934.8,5.58
357800,10935.4,5.52
357900,10935.9,5.58
358000,10936.5,5.52
358100,10937,5.58
358200,10937.6,5.52
358300,10938.1,5.58
358400,10938.7,5.52
358500,10939.3,5.58
358600,10939.8,5.52
358700,10940.4,5.58
358800,10940.9,5.52
358900,10941.5,5.58
359000,10942,5.52
359100,10942.6,5.58
359200,10943.1,5.52
359300,10943.7,5.58
359400,10944.3,5.52
359500,10944.8,5.58
359600,10945.4,5.52
359700,10945.9,5.58
359800,10946.5,5.52
359900,10947,5.58
360000,10947.6,5.52
360100,10948.1,5.58
360200,10948.7,5.52
360300,10949.2,5.58
360400,10949.8,5.52
360500,10950.4,5.58
360600,10950.9,5.52
360700,10951.5,5.58
360800,10952,5.52
360900,10952.6,5.58
361000,10953.1,5.52
361100,10953.7,5.58
361200,10954.2,5.52
361300,10954.8,5.58
361400,10955.4,5.52
361500,10955.9,5.58
361600,10956.5,5.52
361700,10957,5.58
361800,10957.6,5.52
361900,10958.1,5.58
362000,10958.7,5.52
362100,10959.2,5.58
362200,10959.8,5.52
362300,10960.3,5.58
362400,10960.9,5.52
362500,10961.5,5.58
