Time(ms),Location(m),Speed(m/s)
254300,14994.7,5.58
254400,14995.2,5.52
254500,14995.8,5.58
254600,14996.4,5.52
254700,14996.9,5.58
254800,14997.5,5.52
254900,14998,5.58
255000,14998.6,5.52
255100,14999.1,5.58
255200,14999.7,5.52
255300,15000.2,5.58
255400,15000.8,5.52
255500,15001.4,5.58
255600,15001.9,5.52
255700,15002.5,5.58
255800,15003,5.52
255900,15003.6,5.58
256000,15004.1,5.52
256100,15004.7,5.58
256200,15005.2,5.52
256300,15005.8,5.58
256400,15006.3,5.52
256500,15006.9,5.58
256600,15007.5,5.52
256700,15008,5.58
256800,15008.6,5.52
256900,15009.1,5.58
257000,15009.7,5.52
257100,15010.2,5.58
257200,15010.8,5.52
257300,15011.3,5.58
257400,15011.9,5.52
257500,15012.5,5.58
257600,15013,5.52
257700,15013.6,5.58
257800,15014.1,5.52
257900,15014.7,5.58
258000,15015.2,5.52
258100,15015.8,5.58
258200,15016.3,5.52
258300,15016.9,5.58
258400,15017.4,5.52
258500,15018,5.58
258600,15018.6,5.52
258700,15019.1,5.58
258800,15019.7,5.52
258900,15020.2,5.58
259000,15020.8,5.52
259100,15021.3,5.58
259200,15021.9,5.52
259300,15022.4,5.58
259400,15023,5.52
259500,15023.6,5.58
259600,15024.1,5.52
259700,15024.7,5.58
259800,15025.2,5.52
259900,15025.8,5.58
260000,15026.3,5.52
260100,15026.9,5.58
260200,15027.4,5.52
260300,15028,5.58
260400,15028.5,5.52
260500,15029.1,5.58
260600,15029.7,5.52
260700,15030.2,5.58
260800,15030.8,5.52
260900,15031.3,5.58
261000,15031.9,5.52
261100,15032.4,5.58
261200,15033,5.52
261300,15033.5,5.58
261400,15034.1,5.52
261500,15034.7,5.58
261600,15035.2,5.52
261700,15035.8,5.58
261800,15036.3,5.52
261900,15036.9,5.58
262000,15037.4,5.52
262100,15038,5.58
262200,15038.5,5.52
262300,15039.1,5.58
262400,15039.6,5.52
262500,15040.2,5.58
262600,15040.8,5.52
262700,15041.3,5.58
262800,15041.9,5.52
262900,15042.4,5.58
263000,15043,5.52
263100,15043.5,5.58
263200,15044.1,5.52
263300,15044.6,5.58
263400,15045.2,5.52
263500,15045.8,5.58
263600,15046.3,5.52
263700,15046.9,5.58
263800,15047.4,5.52
263900,15048,5.58
264000,15048.5,5.52
264100,15049.1,5.58
264200,15049.6,5.52
264300,15050.2,5.58
264400,15050.7,5.52
264500,15051.3,5.58
264600,15051.9,5.52
264700,15052.4,5.58
264800,15053,5.52
264900,15053.5,5.58
265000,15054.1,5.52
265100,15054.6,5.58
265200,15055.2,5.52
265300,15055.7,5.58
265400,15056.3,5.52
265500,15056.9,5.58
265600,15057.4,5.52
265700,15058,5.58
265800,15058.5,5.52
265900,15059.1,5.58
266000,15059.6,5.52
266100,15060.2,5.58
266200,15060.7,5.52
266300,15061.3,5.58
266400,15061.8,5.52
266500,15062.4,5.58
266600,15063,5.52
266700,15063.5,5.58
266800,15064.1,5.52
266900,15064.6,5.58
267000,15065.2,5.52
267100,15065.7,5.58
267200,15066.3,5.52
267300,15066.8,5.58
267400,15067.4,5.52
267500,15068,5.58
267600,15068.5,5.52
267700,15069.1,5.58
267800,15069.6,5.52
267900,15070.2,5.58
268000,15070.7,5.52
268100,15071.3,5.58
268200,15071.8,5.52
268300,15072.4,5.58
268400,15072.9,5.52
268500,15073.5,5.58
268600,15074.1,5.52
268700,15074.6,5.58
268800,15075.2,5.52
268900,15075.7,5.58
269000,15076.3,5.52
269100,15076.8,5.58
269200,15077.4,5.52
269300,15077.9,5.58
269400,15078.5,5.52
269500,15079.1,5.58
269600,15079.6,5.52
269700,15080.2,5.58
269800,15080.7,5.52
269900,15081.3,5.58
270000,15081.8,5.52
270100,15082.4,5.58
270200,15082.9,5.52
270300,15083.5,5.58
270400,15084,5.52
270500,15084.6,5.58
270600,15085.2,5.52
270700,15085.7,5.58
270800,15086.3,5.52
270900,15086.8,5.58
271000,15087.4,5.52
271100,15087.9,5.58
271200,15088.5,5.52
271300,15089,5.58
271400,15089.6,5.52
271500,15090.2,5.58
271600,15090.7,5.52
271700,15091.3,5.58
271800,15091.8,5.52
271900,15092.4,5.58
272000,15092.9,5.52
272100,15093.5,5.58
272200,15094,5.52
272300,15094.6,5.58
272400,15095.1,5.52
272500,15095.7,5.58
272600,15096.3,5.52
272700,15096.8,5.58
272800,15097.4,5.52
272900,15097.9,5.58
273000,15098.5,5.52
273100,15099,5.58
273200,15099.6,5.52
273300,15100.1,5.58
273400,15100.7,5.52
273500,15101.3,5.58
273600,15101.8,5.52
273700,15102.4,5.58
273800,15102.9,5.52
273900,15103.5,5.58
274000,15104,5.52
274100,15104.6,5.58
274200,15105.1,5.52
274300,15105.7,5.58
274400,15106.2,5.52
274500,15106.8,5.58
274600,15107.4,5.52
274700,15107.9,5.58
274800,15108.5,5.52
274900,15109,5.58
275000,15109.6,5.52
275100,15110.1,5.58
275200,15110.7,5.52
275300,15111.2,5.58
275400,15111.8,5.52
275500,15112.4,5.58
275600,15112.9,5.52
275700,15113.5,5.58
275800,15114,5.52
275900,15114.6,5.58
276000,15115.1,5.52
276100,15115.7,5.58
276200,15116.2,5.52
276300,15116.8,5.58
276400,15117.3,5.52
276500,15117.9,5.58
276600,15118.5,5.52
276700,15119,5.58
276800,15119.6,5.52
276900,15120.1,5.58
277000,15120.7,5.52
277100,15121.2,5.58
277200,15121.8,5.52
277300,15122.3,5.58
277400,15122.9,5.52
277500,15123.5,5.58
277600,15124,5.52
277700,15124.6,5.58
277800,15125.1,5.52
277900,15125.7,5.58
278000,15126.2,5.52
278100,15126.8,5.58
278200,15127.3,5.52
278300,15127.9,5.58
278400,15128.4,5.52
278500,15129,5.58
278600,15129.6,5.52
278700,15130.1,5.58
278800,15130.7,5.52
278900,15131.2,5.58
279000,15131.8,5.52
279100,15132.3,5.58
279200,15132.9,5.52
279300,15133.4,5.58
279400,15134,5.52
279500,15134.6,5.58
279600,15135.1,5.52
279700,15135.7,5.58
279800,15136.2,5.52
279900,15136.8,5.58
280000,15137.3,5.52
280100,15137.9,5.58
280200,15138.4,5.52
280300,15139,5.58
280400,15139.5,5.52
280500,15140.1,5.58
280600,15140.7,5.52
280700,15141.2,5.58
280800,15141.8,5.52
280900,15142.3,5.58
281000,15142.9,5.52
281100,15143.4,5.58
281200,15144,5.52
281300,15144.5,5.58
281400,15145.1,5.52
281500,15145.7,5.58
281600,15146.2,5.52
281700,15146.8,5.58
281800,15147.3,5.52
281900,15147.9,5.58
282000,15148.4,5.52
282100,15149,5.58
282200,15149.5,5.52
282300,15150.1,5.58
282400,15150.6,5.52
282500,15151.2,5.58
282600,15151.8,5.52
282700,15152.3,5.58
282800,15152.9,5.52
282900,15153.4,5.58
283000,15154,5.52
283100,15154.5,5.58
283200,15155.1,5.52
283300,15155.6,5.58
283400,15156.2,5.52
283500,15156.8,5.58
283600,15157.3,5.52
283700,15157.9,5.58
283800,15158.4,5.52
283900,15159,5.58
284000,15159.5,5.52
284100,15160.1,5.58
284200,15160.6,5.52
284300,15161.2,5.58
284400,15161.7,5.52
284500,15162.3,5.58
284600,15162.9,5.52
284700,15163.4,5.58
284800,15164,5.52
284900,15164.5,5.58
285000,15165.1,5.52
285100,15165.6,5.58
285200,15166.2,5.52
285300,15166.7,5.58
285400,15167.3,5.52
285500,15167.9,5.58
285600,15168.4,5.52
285700,15169,5.58
285800,15169.5,5.52
285900,15170.1,5.58
286000,15170.6,5.52
286100,15171.2,5.58
286200,15171.7,5.52
286300,15172.3,5.58
286400,15172.8,5.52
286500,15173.4,5.58
286600,15174,5.52
286700,15174.5,5.58
286800,15175.1,5.52
286900,15175.6,5.58
287000,15176.2,5.52
287100,15176.7,5.58
287200,15177.3,5.52
287300,15177.8,5.58
287400,15178.4,5.52
287500,15179,5.58
287600,15179.5,5.52
287700,15180.1,5.58
287800,15180.6,5.52
287900,15181.2,5.58
288000,15181.7,5.52
288100,15182.3,5.58
288200,15182.8,5.52
288300,15183.4,5.58
288400,15183.9,5.52
288500,15184.5,5.58
288600,15185.1,5.52
288700,15185.6,5.58
288800,15186.2,5.52
288900,15186.7,5.58
289000,15187.3,5.52
289100,15187.8,5.58
289200,15188.4,5.52
289300,15188.9,5.58
289400,15189.5,5.52
289500,15190.1,5.58
289600,15190.6,5.52
289700,15191.2,5.58
289800,15191.7,5.52
289900,15192.3,5.58
290000,15192.8,5.52
290100,15193.4,5.58
290200,15193.9,5.52
290300,15194.5,5.58
290400,15195,5.52
290500,15195.6,5.58
290600,15196.2,5.52
290700,15196.7,5.58
290800,15197.3,5.52
290900,15197.8,5.58
291000,15198.4,5.52
291100,15198.9,5.58
291200,15199.5,5.52
291300,15200,5.58
291400,15200.6,5.52
291500,15201.2,5.58
291600,15201.7,5.52
291700,15202.3,5.58
291800,15202.8,5.52
291900,15203.4,5.58
292000,15203.9,5.52
292100,15204.5,5.58
292200,15205,5.52
292300,15205.6,5.58
292400,15206.1,5.52
292500,15206.7,5.58
292600,15207.3,5.52
292700,15207.8,5.58
292800,15208.4,5.52
292900,15208.9,5.58
293000,15209.5,5.52
293100,15210,5.58
293200,15210.6,5.52
293300,15211.1,5.58
293400,15211.7,5.52
293500,15212.3,5.58
293600,15212.8,5.52
293700,15213.4,5.58
293800,15213.9,5.52
293900,15214.5,5.58
294000,15215,5.52
294100,15215.6,5.58
294200,15216.1,5.52
294300,15216.7,5.58
294400,15217.2,5.52
294500,15217.8,5.58
294600,15218.4,5.52
294700,15218.9,5.58
294800,15219.5,5.52
294900,15220,5.58
295000,15220.6,5.52
295100,15221.1,5.58
295200,15221.7,5.52
295300,15222.2,5.58
295400,15222.8,5.52
295500,15223.4,5.58
295600,15223.9,5.52
295700,15224.5,5.58
295800,15225,5.52
295900,15225.6,5.58
296000,15226.1,5.52
296100,15226.7,5.58
296200,15227.2,5.52
296300,15227.8,5.58
296400,15228.3,5.52
296500,15228.9,5.58
296600,15229.5,5.52
296700,15230,5.58
296800,15230.6,5.52
296900,15231.1,5.58
297000,15231.7,5.52
297100,15232.2,5.58
297200,15232.8,5.52
297300,15233.3,5.58
297400,15233.9,5.52
297500,15234.5,5.58
297600,15235,5.52
297700,15235.6,5.58
297800,15236.1,5.52
297900,15236.7,5.58
298000,15237.2,5.52
298100,15237.8,5.58
298200,15238.3,5.52
298300,15238.9,5.58
298400,15239.4,5.52
298500,15240,5.58
298600,15240.6,5.52
298700,15241.1,5.58
298800,15241.7,5.52
298900,15242.2,5.58
299000,15242.8,5.52
299100,15243.3,5.58
299200,15243.9,5.52
299300,15244.4,5.58
299400,15245,5.52
299500,15245.6,5.58
299600,15246.1,5.52
299700,15246.7,5.58
299800,15247.2,5.52
299900,15247.8,5.58
300000,15248.3,5.52
300100,15248.9,5.58
300200,15249.4,5.52
300300,15250,5.58
300400,15250.5,5.52
300500,15251.1,5.58
300600,15251.7,5.52
300700,15252.2,5.58
300800,15252.8,5.52
300900,15253.3,5.58
301000,15253.9,5.52
301100,15254.4,5.58
301200,15255,5.52
301300,15255.5,5.58
301400,15256.1,5.52
301500,15256.7,5.58
301600,15257.2,5.52
301700,15257.8,5.58
301800,15258.3,5.52
301900,15258.9,5.58
302000,15259.4,5.52
302100,15260,5.58
302200,15260.5,5.52
302300,15261.1,5.58
302400,15261.6,5.52
302500,15262.2,5.58
302600,15262.8,5.52
302700,15263.3,5.58
302800,15263.9,5.52
302900,15264.4,5.58
303000,15265,5.52
303100,15265.5,5.58
303200,15266.1,5.52
303300,15266.6,5.58
303400,15267.2,5.52
303500,15267.8,5.58
303600,15268.3,5.52
303700,15268.9,5.58
303800,15269.4,5.52
303900,15270,5.58
304000,15270.5,5.52
304100,15271.1,5.58
304200,15271.6,5.52
304300,15272.2,5.58
304400,15272.7,5.52
304500,15273.3,5.58
304600,15273.9,5.52
304700,15274.4,5.58
304800,15275,5.52
304900,15275.5,5.58
305000,15276.1,5.52
305100,15276.6,5.58
305200,15277.2,5.52
305300,15277.7,5.58
305400,15278.3,5.52
305500,15278.9,5.58
305600,15279.4,5.52
305700,15280,5.58
305800,15280.5,5.52
305900,15281.1,5.58
306000,15281.6,5.52
306100,15282.2,5.58
306200,15282.7,5.52
306300,15283.3,5.58
306400,15283.8,5.52
306500,15284.4,5.58
306600,15285,5.52
306700,15285.5,5.58
306800,15286.1,5.52
306900,15286.6,5.58
307000,15287.2,5.52
307100,15287.7,5.58
307200,15288.3,5.52
307300,15288.8,5.58
307400,15289.4,5.52
307500,15290,5.58
307600,15290.5,5.52
307700,15291.1,5.58
307800,15291.6,5.52
307900,15292.2,5.58
308000,15292.7,5.52
308100,15293.3,5.58
308200,15293.8,5.52
308300,15294.4,5.58
308400,15294.9,5.52
308500,15295.5,5.58
308600,15296.1,5.52
308700,15296.6,5.58
308800,15297.2,5.52
308900,15297.7,5.58
309000,15298.3,5.52
309100,15298.8,5.58
309200,15299.4,5.52
309300,15299.9,5.58
309400,15300.5,5.52
309500,15301.1,5.58
309600,15301.6,5.52
309700,15302.2,5.58
309800,15302.7,5.52
309900,15303.3,5.58
310000,15303.8,5.52
310100,15304.4,5.58
310200,15304.9,5.52
310300,15305.5,5.58
310400,15306,5.52
310500,15306.6,5.58
310600,15307.2,5.52
310700,15307.7,5.58
310800,15308.3,5.52
310900,15308.8,5.58
311000,15309.4,5.52
311100,15309.9,5.58
311200,15310.5,5.52
311300,15311,5.58
311400,15311.6,5.52
311500,15312.2,5.58
311600,15312.7,5.52
311700,15313.3,5.58
311800,15313.8,5.52
311900,15314.4,5.58
312000,15314.9,5.52
312100,15315.5,5.58
312200,15316,5.52
312300,15316.6,5.58
312400,15317.1,5.52
312500,15317.7,5.58
312600,15318.3,5.52
312700,15318.8,5.58
312800,15319.4,5.52
312900,15319.9,5.58
313000,15320.5,5.52
313100,15321,5.58
313200,15321.6,5.52
313300,15322.1,5.58
313400,15322.7,5.52
313500,15323.3,5.58
313600,15323.8,5.52
313700,15324.4,5.58
313800,15324.9,5.52
313900,15325.5,5.58
314000,15326,5.52
314100,15326.6,5.58
314200,15327.1,5.52
314300,15327.7,5.58
314400,15328.2,5.52
314500,15328.8,5.58
314600,15329.4,5.52
314700,15329.9,5.58
314800,15330.5,5.52
314900,15331,5.58
315000,15331.6,5.52
315100,15332.1,5.58
315200,15332.7,5.52
315300,15333.2,5.58
315400,15333.8,5.52
315500,15334.4,5.58
315600,15334.9,5.52
315700,15335.5,5.58
315800,15336,5.52
315900,15336.6,5.58
316000,15337.1,5.52
316100,15337.7,5.58
316200,15338.2,5.52
316300,15338.8,5.58
316400,15339.3,5.52
316500,15339.9,5.58
316600,15340.5,5.52
316700,15341,5.58
316800,15341.6,5.52
316900,15342.1,5.58
317000,15342.7,5.52
317100,15343.2,5.58
317200,15343.8,5.52
317300,15344.3,5.58
317400,15344.9,5.52
317500,15345.5,5.58
317600,15346,5.52
317700,15346.6,5.58
317800,15347.1,5.52
317900,15347.7,5.58
318000,15348.2,5.52
318100,15348.8,5.58
318200,15349.3,5.52
318300,15349.9,5.58
318400,15350.4,5.52
318500,15351,5.58
318600,15351.6,5.52
318700,15352.1,5.58
318800,15352.7,5.52
318900,15353.2,5.58
319000,15353.8,5.52
319100,15354.3,5.58
319200,15354.9,5.52
319300,15355.4,5.58
319400,15356,5.52
319500,15356.6,5.58
319600,15357.1,5.52
319700,15357.7,5.58
319800,15358.2,5.52
319900,15358.8,5.58
320000,15359.3,5.52
320100,15359.9,5.58
320200,15360.4,5.52
320300,15361,5.58
320400,15361.5,5.52
320500,15362.1,5.58
320600,15362.7,5.52
320700,15363.2,5.58
320800,15363.8,5.52
320900,15364.3,5.58
321000,15364.9,5.52
321100,15365.4,5.58
321200,15366,5.52
321300,15366.5,5.58
321400,15367.1,5.52
321500,15367.7,5.58
321600,15368.2,5.52
321700,15368.8,5.58
321800,15369.3,5.52
321900,15369.9,5.58
322000,15370.4,5.52
322100,15371,5.58
322200,15371.5,5.52
322300,15372.1,5.58
322400,15372.6,5.52
322500,15373.2,5.58
322600,15373.8,5.52
322700,15374.3,5.58
322800,15374.9,5.52
322900,15375.4,5.58
323000,15376,5.52
323100,15376.5,5.58
323200,15377.1,5.52
323300,15377.6,5.58
323400,15378.2,5.52
323500,15378.8,5.58
323600,15379.3,5.52
323700,15379.9,5.58
323800,15380.4,5.52
323900,15381,5.58
324000,15381.5,5.52
324100,15382.1,5.58
324200,15382.6,5.52
324300,15383.2,5.58
324400,15383.7,5.52
324500,15384.3,5.58
324600,15384.9,5.52
324700,15385.4,5.58
324800,15386,5.52
324900,15386.5,5.58
325000,15387.1,5.52
325100,15387.6,5.58
325200,15388.2,5.52
325300,15388.7,5.58
325400,15389.3,5.52
325500,15389.9,5.58
325600,15390.4,5.52
325700,15391,5.58
325800,15391.5,5.52
325900,15392.1,5.58
326000,15392.6,5.52
326100,15393.2,5.58
326200,15393.7,5.52
326300,15394.3,5.58
326400,15394.8,5.52
326500,15395.4,5.58
326600,15396,5.52
326700,15396.5,5.58
326800,15397.1,5.52
326900,15397.6,5.58
327000,15398.2,5.52
327100,15398.7,5.58
327200,15399.3,5.52
327300,15399.8,5.58
327400,15400.4,5.52
327500,15401,5.58
327600,15401.5,5.52
327700,15402.1,5.58
327800,15402.6,5.52
327900,15403.2,5.58
328000,15403.7,5.52
328100,15404.3,5.58
328200,15404.8,5.52
328300,15405.4,5.58
328400,15405.9,5.52
328500,15406.5,5.58
328600,15407.1,5.52
328700,15407.6,5.58
328800,15408.2,5.52
328900,15408.7,5.58
329000,15409.3,5.52
329100,15409.8,5.58
329200,15410.4,5.52
329300,15410.9,5.58
329400,15411.5,5.52
329500,15412.1,5.58
329600,15412.6,5.52
329700,15413.2,5.58
329800,15413.7,5.52
329900,15414.3,5.58
330000,15414.8,5.52
330100,15415.4,5.58
330200,15415.9,5.52
330300,15416.5,5.58
330400,15417,5.52
330500,15417.6,5.58
330600,15418.2,5.52
330700,15418.7,5.58
330800,15419.3,5.52
330900,15419.8,5.58
331000,15420.4,5.52
331100,15420.9,5.58
331200,15421.5,5.52
331300,15422,5.58
331400,15422.6,5.52
331500,15423.2,5.58
331600,15423.7,5.52
331700,15424.3,5.58
331800,15424.8,5.52
331900,15425.4,5.58
332000,15425.9,5.52
332100,15426.5,5.58
332200,15427,5.52
332300,15427.6,5.58
332400,15428.1,5.52
332500,15428.7,5.58
332600,15429.3,5.52
332700,15429.8,5.58
332800,15430.4,5.52
332900,15430.9,5.58
333000,15431.5,5.52
333100,15432,5.58
333200,15432.6,5.52
333300,15433.1,5.58
333400,15433.7,5.52
333500,15434.3,5.58
333600,15434.8,5.52
333700,15435.4,5.58
333800,15435.9,5.52
333900,15436.5,5.58
334000,15437,5.52
334100,15437.6,5.58
334200,15438.1,5.52
334300,15438.7,5.58
334400,15439.2,5.52
334500,15439.8,5.58
334600,15440.4,5.52
334700,15440.9,5.58
334800,15441.5,5.52
334900,15442,5.58
335000,15442.6,5.52
335100,15443.1,5.58
335200,15443.7,5.52
335300,15444.2,5.58
335400,15444.8,5.52
335500,15445.4,5.58
335600,15445.9,5.52
335700,15446.5,5.58
335800,15447,5.52
335900,15447.6,5.58
336000,15448.1,5.52
336100,15448.7,5.58
336200,15449.2,5.52
336300,15449.8,5.58
336400,15450.3,5.52
336500,15450.9,5.58
336600,15451.5,5.52
336700,15452,5.58
336800,15452.6,5.52
336900,15453.1,5.58
337000,15453.7,5.52
337100,15454.2,5.58
337200,15454.8,5.52
337300,15455.3,5.58
337400,15455.9,5.52
337500,15456.5,5.58
337600,15457,5.52
337700,15457.6,5.58
337800,15458.1,5.52
337900,15458.7,5.58
338000,15459.2,5.52
338100,15459.8,5.58
338200,15460.3,5.52
338300,15460.9,5.58
338400,15461.4,5.52
338500,15462,5.58
338600,15462.6,5.52
338700,15463.1,5.58
338800,15463.7,5.52
338900,15464.2,5.58
339000,15464.8,5.52
339100,15465.3,5.58
339200,15465.9,5.52
339300,15466.4,5.58
339400,15467,5.52
339500,15467.6,5.58
339600,15468.1,5.52
339700,15468.7,5.58
339800,15469.2,5.52
339900,15469.8,5.58
340000,15470.3,5.52
340100,15470.9,5.58
340200,15471.4,5.52
340300,15472,5.58
340400,15472.5,5.52
340500,15473.1,5.58
340600,15473.7,5.52
340700,15474.2,5.58
340800,15474.8,5.52
340900,15475.3,5.58
341000,15475.9,5.52
341100,15476.4,5.58
341200,15477,5.52
341300,15477.5,5.58
341400,15478.1,5.52
341500,15478.7,5.58
341600,15479.2,5.52
341700,15479.8,5.58
341800,15480.3,5.52
341900,15480.9,5.58
342000,15481.4,5.52
342100,15482,5.58
342200,15482.5,5.52
342300,15483.1,5.58
342400,15483.6,5.52
342500,15484.2,5.58
342600,15484.8,5.52
342700,15485.3,5.58
342800,15485.9,5.52
342900,15486.4,5.58
343000,15487,5.52
343100,15487.5,5.58
343200,15488.1,5.52
343300,15488.6,5.58
343400,15489.2,5.52
343500,15489.8,5.58
343600,15490.3,5.52
343700,15490.9,5.58
343800,15491.4,5.52
343900,15492,5.58
344000,15492.5,5.52
344100,15493.1,5.58
344200,15493.6,5.52
344300,15494.2,5.58
344400,15494.7,5.52
344500,15495.3,5.58
344600,15495.9,5.52
344700,15496.4,5.58
344800,15497,5.52
344900,15497.5,5.58
345000,15498.1,5.52
345100,15498.6,5.58
345200,15499.2,5.52
345300,15499.7,5.58
345400,15500.3,5.52
345500,15500.9,5.58
345600,15501.4,5.52
345700,15502,5.58
345800,15502.5,5.52
345900,15503.1,5.58
346000,15503.6,5.52
346100,15504.2,5.58
346200,15504.7,5.52
346300,15505.3,5.58
346400,15505.8,5.52
346500,15506.4,5.58
346600,15507,5.52
346700,15507.5,5.58
346800,15508.1,5.52
346900,15508.6,5.58
347000,15509.2,5.52
347100,15509.7,5.58
347200,15510.3,5.52
347300,15510.8,5.58
347400,15511.4,5.52
347500,15512,5.58
347600,15512.5,5.52
347700,15513.1,5.58
347800,15513.6,5.52
347900,15514.2,5.58
348000,15514.7,5.52
348100,15515.3,5.58
348200,15515.8,5.52
348300,15516.4,5.58
348400,15516.9,5.52
348500,15517.5,5.58
348600,15518.1,5.52
348700,15518.6,5.58
348800,15519.2,5.52
348900,15519.7,5.58
349000,15520.3,5.52
349100,15520.8,5.58
349200,15521.4,5.52
349300,15521.9,5.58
349400,15522.5,5.52
349500,15523.1,5.58
349600,15523.6,5.52
349700,15524.2,5.58
349800,15524.7,5.52
349900,15525.3,5.58
350000,15525.8,5.52
350100,15526.4,5.58
350200,15526.9,5.52
350300,15527.5,5.58
350400,15528,5.52
350500,15528.6,5.58
350600,15529.2,5.52
350700,15529.7,5.58
350800,15530.3,5.52
350900,15530.8,5.58
351000,15531.4,5.52
351100,15531.9,5.58
351200,15532.5,5.52
351300,15533,5.58
351400,15533.6,5.52
351500,15534.2,5.58
351600,15534.7,5.52
351700,15535.3,5.58
351800,15535.8,5.52
351900,15536.4,5.58
352000,15536.9,5.52
352100,15537.5,5.58
352200,15538,5.52
352300,15538.6,5.58
352400,15539.1,5.52
352500,15539.7,5.58
352600,15540.3,5.52
352700,15540.8,5.58
352800,15541.4,5.52
352900,15541.9,5.58
353000,15542.5,5.52
353100,15543,5.58
353200,15543.6,5.52
353300,15544.1,5.58
353400,15544.7,5.52
353500,15545.3,5.58
353600,15545.8,5.52
353700,15546.4,5.58
353800,15546.9,5.52
353900,15547.5,5.58
354000,15548,5.52
354100,15548.6,5.58
354200,15549.1,5.52
354300,15549.7,5.58
354400,15550.2,5.52
354500,15550.8,5.58
354600,15551.4,5.52
354700,15551.9,5.58
354800,15552.5,5.52
354900,15553,5.58
355000,15553.6,5.52
355100,15554.1,5.58
355200,15554.7,5.52
355300,15555.2,5.58
355400,15555.8,5.52
355500,15556.4,5.58
355600,15556.9,5.52
355700,15557.5,5.58
355800,15558,5.52
355900,15558.6,5.58
356000,15559.1,5.52
356100,15559.7,5.58
356200,15560.2,5.52
356300,15560.8,5.58
356400,15561.3,5.52
356500,15561.9,5.58
356600,15562.5,5.52
356700,15563,5.58
356800,15563.6,5.52
356900,15564.1,5.58
357000,15564.7,5.52
357100,15565.2,5.58
357200,15565.8,5.52
357300,15566.3,5.58
357400,15566.9,5.52
357500,15567.5,5.58
357600,15568,5.52
357700,15568.6,5.58
357800,15569.1,5.52
357900,15569.7,5.58
358000,15570.2,5.52
358100,15570.8,5.58
358200,15571.3,5.52
358300,15571.9,5.58
358400,15572.4,5.52
358500,15573,5.58
358600,15573.6,5.52
358700,15574.1,5.58
358800,15574.7,5.52
358900,15575.2,5.58
359000,15575.8,5.52
359100,15576.3,5.58
359200,15576.9,5.52
359300,15577.4,5.58
359400,15578,5.52
359500,15578.6,5.58
359600,15579.1,5.52
359700,15579.7,5.58
359800,15580.2,5.52
359900,15580.8,5.58
360000,15581.3,5.52
360100,15581.9,5.58
360200,15582.4,5.52
360300,15583,5.58
360400,15583.5,5.52
360500,15584.1,5.58
360600,15584.7,5.52
360700,15585.2,5.58
360800,15585.8,5.52
360900,15586.3,5.58
361000,15586.9,5.52
361100,15587.4,5.58
361200,15588,5.52
361300,15588.5,5.58
361400,15589.1,5.52
361500,15589.7,5.58
361600,15590.2,5.52
361700,15590.8,5.58
361800,15591.3,5.52
361900,15591.9,5.58
362000,15592.4,5.52
362100,15593,5.58
362200,15593.5,5.52
362300,15594.1,5.58
362400,15594.6,5.52
362500,15595.2,5.58
362600,15595.8,5.52
362700,15596.3,5.58
362800,15596.9,5.52
362900,15597.4,5.58
363000,15598,5.52
363100,15598.5,5.58
363200,15599.1,5.52
363300,15599.6,5.58
363400,15600.2,5.52
363500,15600.8,5.58
363600,15601.3,5.52
363700,15601.9,5.58
363800,15602.4,5.52
363900,15603,5.58
364000,15603.5,5.52
364100,15604.1,5.58
364200,15604.6,5.52
364300,15605.2,5.58
364400,15605.7,5.52
364500,15606.3,5.58
364600,15606.9,5.52
364700,15607.4,5.58
364800,15608,5.52
364900,15608.5,5.58
365000,15609.1,5.52
365100,15609.6,5.58
365200,15610.2,5.52
365300,15610.7,5.58
365400,15611.3,5.52
365500,15611.9,5.58
365600,15612.4,5.52
365700,15613,5.58
365800,15613.5,5.52
365900,15614.1,5.58
366000,15614.6,5.52
366100,15615.2,5.58
366200,15615.7,5.52
366300,15616.3,5.58
366400,15616.8,5.52
366500,15617.4,5.58
366600,15618,5.52
366700,15618.5,5.58
366800,15619.1,5.52
366900,15619.6,5.58
367000,15620.2,5.52
367100,15620.7,5.58
367200,15621.3,5.52
367300,15621.8,5.58
367400,15622.4,5.52
367500,15623,5.58
367600,15623.5,5.52
367700,15624.1,5.58
367800,15624.6,5.52
367900,15625.2,5.58
368000,15625.7,5.52
368100,15626.3,5.58
368200,15626.8,5.52
368300,15627.4,5.58
368400,15627.9,5.52
368500,15628.5,5.58
368600,15629.1,5.52
368700,15629.6,5.58
368800,15630.2,5.52
368900,15630.7,5.58
369000,15631.3,5.52
369100,15631.8,5.58
369200,15632.4,5.52
369300,15632.9,5.58
369400,15633.5,5.52
369500,15634.1,5.58
369600,15634.6,5.52
369700,15635.2,5.58
369800,15635.7,5.52
369900,15636.3,5.58
370000,15636.8,5.52
370100,15637.4,5.58
370200,15637.9,5.52
370300,15638.5,5.58
370400,15639,5.52
370500,15639.6,5.58
370600,15640.2,5.52
370700,15640.7,5.58
370800,15641.3,5.52
370900,15641.8,5.58
371000,15642.4,5.52
371100,15642.9,5.58
371200,15643.5,5.52
371300,15644,5.58
371400,15644.6,5.52
371500,15645.2,5.58
371600,15645.7,5.52
371700,15646.3,5.58
371800,15646.8,5.52
371900,15647.4,5.58
372000,15647.9,5.52
372100,15648.5,5.58
372200,15649,5.52
372300,15649.6,5.58
372400,15650.1,5.52
372500,15650.7,5.58
372600,15651.3,5.52
